,Drug,Gene,Symbol,coef,Method,Dataset
1366,Idelalisib,ENSG00000148290,SURF1,-0.004342771453774582,Lasso,BeatAML
1367,Idelalisib,ENSG00000148516,ZEB1,0.024145038064324508,Lasso,BeatAML
1368,Idelalisib,ENSG00000154874,CCDC144B,-0.013292429609372396,Lasso,BeatAML
1369,Idelalisib,ENSG00000158987,RAPGEF6,0.007667780715224406,Lasso,BeatAML
1370,Idelalisib,ENSG00000162817,C1orf115,0.02162945984607847,Lasso,BeatAML
1371,Idelalisib,ENSG00000163602,RYBP,0.04431338999750416,Lasso,BeatAML
1372,Idelalisib,ENSG00000164307,ERAP1,0.02151511837291925,Lasso,BeatAML
1373,Idelalisib,ENSG00000164347,GFM2,0.010808978941826699,Lasso,BeatAML
1374,Idelalisib,ENSG00000164889,SLC4A2,-0.01389781135096882,Lasso,BeatAML
1375,Idelalisib,ENSG00000166681,NGFRAP1,0.07887525557491873,Lasso,BeatAML
1376,Idelalisib,ENSG00000168522,FNTA,-0.011358650845530754,Lasso,BeatAML
1377,Idelalisib,ENSG00000171791,BCL2,0.02316100766105266,Lasso,BeatAML
1378,Idelalisib,ENSG00000172315,TP53RK,0.05558823768963198,Lasso,BeatAML
1379,Idelalisib,ENSG00000177406,RP11-218M22.1,0.016176633673029055,Lasso,BeatAML
1380,Idelalisib,ENSG00000180573,HIST1H2AC,0.006870495727410344,Lasso,BeatAML
1381,Idelalisib,ENSG00000183878,UTY,-0.009954702049217832,Lasso,BeatAML
1382,Idelalisib,ENSG00000187764,SEMA4D,0.002328214493359526,Lasso,BeatAML
1383,Idelalisib,ENSG00000189350,FAM179A,-0.0013609031432584848,Lasso,BeatAML
1384,Idelalisib,ENSG00000197459,HIST1H2BH,0.004096024743542561,Lasso,BeatAML
1385,Idelalisib,ENSG00000197872,FAM49A,-0.02452240834876645,Lasso,BeatAML
1386,Idelalisib,ENSG00000198478,SH3BGRL2,0.003891494213312211,Lasso,BeatAML
1387,Idelalisib,ENSG00000198804,MT-CO1,-0.025018023383728643,Lasso,BeatAML
1388,Idelalisib,ENSG00000198959,TGM2,0.02018920846454233,Lasso,BeatAML
1389,Idelalisib,ENSG00000200879,SNORD14E,-0.026280687238999238,Lasso,BeatAML
1390,Idelalisib,ENSG00000204936,CD177,0.010607918015486198,Lasso,BeatAML
1391,Idelalisib,ENSG00000210151,MT-TS1,-0.038901961164179384,Lasso,BeatAML
1392,Idelalisib,ENSG00000210156,MT-TK,0.0020760052841193896,Lasso,BeatAML
1393,Idelalisib,ENSG00000211697,TRGV5,-0.003729523433384958,Lasso,BeatAML
1394,Idelalisib,ENSG00000223482,NUTM2A-AS1,0.008736732407724698,Lasso,BeatAML
1395,Idelalisib,ENSG00000225241,RP11-640M9.2,-0.04153876589761346,Lasso,BeatAML
1396,Idelalisib,ENSG00000230870,FBXW11P1,0.009073286235211175,Lasso,BeatAML
1397,Idelalisib,ENSG00000231177,LINC00852,0.02258936754578919,Lasso,BeatAML
1398,Idelalisib,ENSG00000234409,AC006547.14,0.038244794403157534,Lasso,BeatAML
1399,Idelalisib,ENSG00000234782,TPT1P9,-0.07340819276322537,Lasso,BeatAML
1400,Idelalisib,ENSG00000237238,BMS1P10,0.04375267121575534,Lasso,BeatAML
1401,Idelalisib,ENSG00000240583,AQP1,0.016692606571164142,Lasso,BeatAML
1402,Idelalisib,ENSG00000266111,RP11-296K13.4,0.03881424234925861,Lasso,BeatAML
1403,Idelalisib,ENSG00000268049,CTD-2619J13.9,0.020040351543178396,Lasso,BeatAML
1404,Idelalisib,ENSG00000269194,AC006942.4,-0.008802063961187679,Lasso,BeatAML
1405,Idelalisib,ENSG00000273437,RP11-434H6.7,-0.008014781167559106,Lasso,BeatAML
1406,Idelalisib,Idelalisib_RSS,Idelalisib_RSS,169.2626735247776,Lasso,BeatAML
1407,Idelalisib,Idelalisib_intercept,Idelalisib_intercept,0.0037686949564686963,Lasso,BeatAML
1408,NVP-TAE684,ENSG00000005187,ACSM3,-0.011360255834094423,Lasso,BeatAML
1409,NVP-TAE684,ENSG00000065154,OAT,0.005138497687022251,Lasso,BeatAML
1410,NVP-TAE684,ENSG00000075240,GRAMD4,0.025019027708576447,Lasso,BeatAML
1411,NVP-TAE684,ENSG00000081985,IL12RB2,0.055155802276416525,Lasso,BeatAML
1412,NVP-TAE684,ENSG00000088992,TESC,0.01698448345737987,Lasso,BeatAML
1413,NVP-TAE684,ENSG00000099251,HSD17B7P2,-0.0418932549242321,Lasso,BeatAML
1414,NVP-TAE684,ENSG00000100336,APOL4,-0.04429603807362342,Lasso,BeatAML
1415,NVP-TAE684,ENSG00000102032,RENBP,0.02523017493924366,Lasso,BeatAML
1416,NVP-TAE684,ENSG00000108578,BLMH,-0.028009170202319765,Lasso,BeatAML
1417,NVP-TAE684,ENSG00000110400,PVRL1,0.02359845275687844,Lasso,BeatAML
1418,NVP-TAE684,ENSG00000124491,F13A1,-0.007754241371001842,Lasso,BeatAML
1419,NVP-TAE684,ENSG00000127947,PTPN12,0.008805817207201246,Lasso,BeatAML
1420,NVP-TAE684,ENSG00000128872,TMOD2,-0.009110593049227888,Lasso,BeatAML
1421,NVP-TAE684,ENSG00000130202,PVRL2,0.06601235700578482,Lasso,BeatAML
1422,NVP-TAE684,ENSG00000134909,ARHGAP32,0.029413502478828853,Lasso,BeatAML
1423,NVP-TAE684,ENSG00000135587,SMPD2,0.017746037793340694,Lasso,BeatAML
1424,NVP-TAE684,ENSG00000135636,DYSF,0.03328067834646678,Lasso,BeatAML
1425,NVP-TAE684,ENSG00000141096,DPEP3,-0.0168090359967812,Lasso,BeatAML
1426,NVP-TAE684,ENSG00000142507,PSMB6,-0.008966826272630422,Lasso,BeatAML
1427,NVP-TAE684,ENSG00000145730,PAM,0.0012833596601669942,Lasso,BeatAML
1428,NVP-TAE684,ENSG00000151806,GUF1,-0.028269914722545995,Lasso,BeatAML
1429,NVP-TAE684,ENSG00000152207,CYSLTR2,-0.0647718859631556,Lasso,BeatAML
1430,NVP-TAE684,ENSG00000156968,MPV17L,0.03435342966918066,Lasso,BeatAML
1431,NVP-TAE684,ENSG00000160439,RDH13,-0.0021292432193224485,Lasso,BeatAML
1432,NVP-TAE684,ENSG00000163220,S100A9,0.03005584489087871,Lasso,BeatAML
1433,NVP-TAE684,ENSG00000163814,CDCP1,0.005014046258643911,Lasso,BeatAML
1434,NVP-TAE684,ENSG00000164048,ZNF589,-0.031244623634499254,Lasso,BeatAML
1435,NVP-TAE684,ENSG00000164053,ATRIP,-0.008351770575120519,Lasso,BeatAML
1436,NVP-TAE684,ENSG00000164056,SPRY1,0.028789287382969986,Lasso,BeatAML
1437,NVP-TAE684,ENSG00000164086,DUSP7,0.08280555193094344,Lasso,BeatAML
1438,NVP-TAE684,ENSG00000177406,RP11-218M22.1,0.06471491758297311,Lasso,BeatAML
1439,NVP-TAE684,ENSG00000186265,BTLA,-0.0044833092504223135,Lasso,BeatAML
1440,NVP-TAE684,ENSG00000188566,NDOR1,-0.00948149252578701,Lasso,BeatAML
1441,NVP-TAE684,ENSG00000189350,FAM179A,-0.006876158676877956,Lasso,BeatAML
1442,NVP-TAE684,ENSG00000197937,ZNF347,0.012204391877834878,Lasso,BeatAML
1443,NVP-TAE684,ENSG00000198804,MT-CO1,-0.05886755052697889,Lasso,BeatAML
1444,NVP-TAE684,ENSG00000204161,C10orf128,-0.00913909197882919,Lasso,BeatAML
1445,NVP-TAE684,ENSG00000215241,RP11-266K4.9,-0.022246892697164174,Lasso,BeatAML
1446,NVP-TAE684,ENSG00000215902,AL353354.1,0.022266556304431917,Lasso,BeatAML
1447,NVP-TAE684,ENSG00000221926,TRIM16,-0.055410198436456636,Lasso,BeatAML
1448,NVP-TAE684,ENSG00000225241,RP11-640M9.2,-0.00025969689391222643,Lasso,BeatAML
1449,NVP-TAE684,ENSG00000229472,RP1-64K7.4,0.00582911242929426,Lasso,BeatAML
1450,NVP-TAE684,ENSG00000232546,RP11-458F8.1,-0.028730132701229084,Lasso,BeatAML
1451,NVP-TAE684,ENSG00000240583,AQP1,0.009046061841627238,Lasso,BeatAML
1452,NVP-TAE684,ENSG00000243244,STON1,-0.025704140011235513,Lasso,BeatAML
1453,NVP-TAE684,ENSG00000254726,MEX3A,-0.042392521955265876,Lasso,BeatAML
1454,NVP-TAE684,ENSG00000257489,RP11-175P13.3,-0.01865019934744134,Lasso,BeatAML
1455,NVP-TAE684,ENSG00000258525,RP11-829H16.3,-0.025849108116545727,Lasso,BeatAML
1456,NVP-TAE684,ENSG00000259081,RP11-488C13.6,0.0022004567821253857,Lasso,BeatAML
1457,NVP-TAE684,ENSG00000261217,RP11-598D12.3,0.025900443211394758,Lasso,BeatAML
1458,NVP-TAE684,ENSG00000261220,RP11-629O1.2,0.005178621670627571,Lasso,BeatAML
1459,NVP-TAE684,ENSG00000265150,RN7SL2,0.006110976769185063,Lasso,BeatAML
1460,NVP-TAE684,ENSG00000268049,CTD-2619J13.9,0.013106325631899137,Lasso,BeatAML
1461,NVP-TAE684,ENSG00000268578,AL354718.1,0.05052107749974573,Lasso,BeatAML
1462,NVP-TAE684,ENSG00000270802,AC005776.1,-0.010253559037732124,Lasso,BeatAML
1463,NVP-TAE684,ENSG00000272403,RP1-93H18.7,-0.01691534035747308,Lasso,BeatAML
1464,NVP-TAE684,NVP-TAE684_RSS,NVP-TAE684_RSS,148.02817304930772,Lasso,BeatAML
1465,NVP-TAE684,NVP-TAE684_intercept,NVP-TAE684_intercept,-0.003580867420127539,Lasso,BeatAML
1466,SNS-032 (BMS-387032),ENSG00000011021,CLCN6,0.021710339773222922,Lasso,BeatAML
1467,SNS-032 (BMS-387032),ENSG00000057019,DCBLD2,0.006744240558054279,Lasso,BeatAML
1468,SNS-032 (BMS-387032),ENSG00000072803,FBXW11,0.027196008394770287,Lasso,BeatAML
1469,SNS-032 (BMS-387032),ENSG00000077238,IL4R,-0.0018220348213965813,Lasso,BeatAML
1470,SNS-032 (BMS-387032),ENSG00000082701,GSK3B,0.009172232028724447,Lasso,BeatAML
1471,SNS-032 (BMS-387032),ENSG00000085563,ABCB1,0.03358449916762185,Lasso,BeatAML
1472,SNS-032 (BMS-387032),ENSG00000092295,TGM1,0.024406108777843858,Lasso,BeatAML
1473,SNS-032 (BMS-387032),ENSG00000095209,TMEM38B,-0.009724185644574319,Lasso,BeatAML
1474,SNS-032 (BMS-387032),ENSG00000096654,ZNF184,0.004607559880465094,Lasso,BeatAML
1475,SNS-032 (BMS-387032),ENSG00000101470,TNNC2,0.03553068879195691,Lasso,BeatAML
1476,SNS-032 (BMS-387032),ENSG00000102897,LYRM1,-0.004479071863575728,Lasso,BeatAML
1477,SNS-032 (BMS-387032),ENSG00000105185,PDCD5,0.04023690098308592,Lasso,BeatAML
1478,SNS-032 (BMS-387032),ENSG00000105711,SCN1B,0.01146305451944063,Lasso,BeatAML
1479,SNS-032 (BMS-387032),ENSG00000112592,TBP,0.0004867159668707188,Lasso,BeatAML
1480,SNS-032 (BMS-387032),ENSG00000114446,IFT57,-0.022575026166873638,Lasso,BeatAML
1481,SNS-032 (BMS-387032),ENSG00000117479,SLC19A2,0.07424150534815882,Lasso,BeatAML
1482,SNS-032 (BMS-387032),ENSG00000119965,C10orf88,0.029177116899336396,Lasso,BeatAML
1483,SNS-032 (BMS-387032),ENSG00000121542,SEC22A,0.02122887720557004,Lasso,BeatAML
1484,SNS-032 (BMS-387032),ENSG00000124813,RUNX2,-0.015051686096239815,Lasso,BeatAML
1485,SNS-032 (BMS-387032),ENSG00000128602,SMO,0.0140979529835812,Lasso,BeatAML
1486,SNS-032 (BMS-387032),ENSG00000131401,NAPSB,-0.045666326458740115,Lasso,BeatAML
1487,SNS-032 (BMS-387032),ENSG00000134909,ARHGAP32,0.0019508118780573445,Lasso,BeatAML
1488,SNS-032 (BMS-387032),ENSG00000135622,SEMA4F,0.04661522301052782,Lasso,BeatAML
1489,SNS-032 (BMS-387032),ENSG00000135968,GCC2,-0.01951772143191683,Lasso,BeatAML
1490,SNS-032 (BMS-387032),ENSG00000136146,MED4,0.02892174874279772,Lasso,BeatAML
1491,SNS-032 (BMS-387032),ENSG00000136630,HLX,-0.0025288257887936083,Lasso,BeatAML
1492,SNS-032 (BMS-387032),ENSG00000136830,FAM129B,-0.005997328625280747,Lasso,BeatAML
1493,SNS-032 (BMS-387032),ENSG00000142583,SLC2A5,-0.05379148408161336,Lasso,BeatAML
1494,SNS-032 (BMS-387032),ENSG00000142675,CNKSR1,0.012608941694194332,Lasso,BeatAML
1495,SNS-032 (BMS-387032),ENSG00000143258,USP21,0.03891409416216085,Lasso,BeatAML
1496,SNS-032 (BMS-387032),ENSG00000145431,PDGFC,-0.04114832748047769,Lasso,BeatAML
1497,SNS-032 (BMS-387032),ENSG00000160325,CACFD1,0.0026608660045899864,Lasso,BeatAML
1498,SNS-032 (BMS-387032),ENSG00000170791,CHCHD7,0.013987705263803156,Lasso,BeatAML
1499,SNS-032 (BMS-387032),ENSG00000172159,FRMD3,-0.005036932016849024,Lasso,BeatAML
1500,SNS-032 (BMS-387032),ENSG00000178053,MLF1,0.009092413470963776,Lasso,BeatAML
1501,SNS-032 (BMS-387032),ENSG00000182782,HCAR2,-0.02626971972875102,Lasso,BeatAML
1502,SNS-032 (BMS-387032),ENSG00000184500,PROS1,0.012294548149635272,Lasso,BeatAML
1503,SNS-032 (BMS-387032),ENSG00000188070,C11orf95,0.03239060702638489,Lasso,BeatAML
1504,SNS-032 (BMS-387032),ENSG00000189266,PNRC2,-0.015154822835186847,Lasso,BeatAML
1505,SNS-032 (BMS-387032),ENSG00000196814,MVB12B,-0.04860561747416924,Lasso,BeatAML
1506,SNS-032 (BMS-387032),ENSG00000198223,CSF2RA,-0.06735668195600351,Lasso,BeatAML
1507,SNS-032 (BMS-387032),ENSG00000204103,MAFB,-0.02483343227937267,Lasso,BeatAML
1508,SNS-032 (BMS-387032),ENSG00000211611,IGKV6-21,-0.0015386481759745144,Lasso,BeatAML
1509,SNS-032 (BMS-387032),ENSG00000214035,AC073310.4,0.005614894643227691,Lasso,BeatAML
1510,SNS-032 (BMS-387032),ENSG00000214263,RPSAP53,0.040388047378310005,Lasso,BeatAML
1511,SNS-032 (BMS-387032),ENSG00000224834,BTF3P9,0.02579458037588355,Lasso,BeatAML
1512,SNS-032 (BMS-387032),ENSG00000225506,CYP4A22-AS1,0.03683762094435583,Lasso,BeatAML
1513,SNS-032 (BMS-387032),ENSG00000226904,RP11-561O23.8,0.0002363423249603538,Lasso,BeatAML
1514,SNS-032 (BMS-387032),ENSG00000231351,AC111200.7,0.005969292425463017,Lasso,BeatAML
1515,SNS-032 (BMS-387032),ENSG00000233297,RASA4DP,0.022555091983488523,Lasso,BeatAML
1516,SNS-032 (BMS-387032),ENSG00000233837,EIF3LP2,0.03485104457778205,Lasso,BeatAML
1517,SNS-032 (BMS-387032),ENSG00000233984,RPSAP14,0.00343758510375677,Lasso,BeatAML
1518,SNS-032 (BMS-387032),ENSG00000234619,RPL7P11,0.0013936016693714458,Lasso,BeatAML
1519,SNS-032 (BMS-387032),ENSG00000234773,CTD-2666L21.1,0.002710200125891787,Lasso,BeatAML
1520,SNS-032 (BMS-387032),ENSG00000241506,PSMC1P1,-0.04045317290118519,Lasso,BeatAML
1521,SNS-032 (BMS-387032),ENSG00000241990,RP6-109B7.3,-0.06179875850414735,Lasso,BeatAML
1522,SNS-032 (BMS-387032),ENSG00000242337,TFP1,0.04643139455534623,Lasso,BeatAML
1523,SNS-032 (BMS-387032),ENSG00000249215,AC138517.4,0.0012769199174156168,Lasso,BeatAML
1524,SNS-032 (BMS-387032),ENSG00000250568,RP11-333E13.2,0.01317065174365353,Lasso,BeatAML
1525,SNS-032 (BMS-387032),ENSG00000253144,RP11-281O15.7,0.0030130095956171074,Lasso,BeatAML
1526,SNS-032 (BMS-387032),ENSG00000257846,RP11-597A11.3,0.01791152430845535,Lasso,BeatAML
1527,SNS-032 (BMS-387032),ENSG00000261218,RP11-960L18.1,-0.01784417088585407,Lasso,BeatAML
1528,SNS-032 (BMS-387032),ENSG00000264364,DYNLL2,0.023349239710722128,Lasso,BeatAML
1529,SNS-032 (BMS-387032),ENSG00000264584,RN7SL600P,-0.008654872728852576,Lasso,BeatAML
1530,SNS-032 (BMS-387032),ENSG00000267161,AC005943.5,0.014346847182325028,Lasso,BeatAML
1531,SNS-032 (BMS-387032),ENSG00000272509,RP11-347C18.5,0.00246071634100731,Lasso,BeatAML
1532,SNS-032 (BMS-387032),SNS-032 (BMS-387032)_RSS,SNS-032 (BMS-387032)_RSS,145.37346232851806,Lasso,BeatAML
1533,SNS-032 (BMS-387032),SNS-032 (BMS-387032)_intercept,SNS-032 (BMS-387032)_intercept,0.005104425829216152,Lasso,BeatAML
1534,Entrectinib,ENSG00000069424,KCNAB2,0.12279730107496868,Lasso,BeatAML
1535,Entrectinib,ENSG00000117289,TXNIP,-0.06304972876041584,Lasso,BeatAML
1536,Entrectinib,ENSG00000117984,CTSD,0.07411779808682072,Lasso,BeatAML
1537,Entrectinib,ENSG00000121966,CXCR4,0.07764801711988159,Lasso,BeatAML
1538,Entrectinib,ENSG00000135723,FHOD1,-0.03691294302897219,Lasso,BeatAML
1539,Entrectinib,ENSG00000138376,BARD1,0.04650540490929542,Lasso,BeatAML
1540,Entrectinib,ENSG00000138709,LARP1B,0.020436533507416466,Lasso,BeatAML
1541,Entrectinib,ENSG00000142507,PSMB6,-0.030137599665008136,Lasso,BeatAML
1542,Entrectinib,ENSG00000143126,CELSR2,-0.010818665351707016,Lasso,BeatAML
1543,Entrectinib,ENSG00000143382,ADAMTSL4,-0.09265256016448443,Lasso,BeatAML
1544,Entrectinib,ENSG00000156575,PRG3,0.019904676908964965,Lasso,BeatAML
1545,Entrectinib,ENSG00000158691,ZSCAN12,-0.09699844095028569,Lasso,BeatAML
1546,Entrectinib,ENSG00000160293,VAV2,-0.020364621888146528,Lasso,BeatAML
1547,Entrectinib,ENSG00000162572,SCNN1D,0.016673104342629676,Lasso,BeatAML
1548,Entrectinib,ENSG00000163156,SCNM1,-0.019432515645815523,Lasso,BeatAML
1549,Entrectinib,ENSG00000165795,NDRG2,-0.028615472850488936,Lasso,BeatAML
1550,Entrectinib,ENSG00000166435,XRRA1,-0.025766112852180237,Lasso,BeatAML
1551,Entrectinib,ENSG00000169255,B3GALNT1,0.04512203008757708,Lasso,BeatAML
1552,Entrectinib,ENSG00000172799,ZBTB8OSP2,-0.15601629255152885,Lasso,BeatAML
1553,Entrectinib,ENSG00000178053,MLF1,0.020701167404890298,Lasso,BeatAML
1554,Entrectinib,ENSG00000186318,BACE1,-0.016212733294582837,Lasso,BeatAML
1555,Entrectinib,ENSG00000196460,RFX8,0.008377682984222925,Lasso,BeatAML
1556,Entrectinib,ENSG00000197694,SPTAN1,-0.08128822109528087,Lasso,BeatAML
1557,Entrectinib,ENSG00000197969,VPS13A,0.13127508304174626,Lasso,BeatAML
1558,Entrectinib,ENSG00000210191,MT-TL2,-0.03209985163798583,Lasso,BeatAML
1559,Entrectinib,ENSG00000213761,MT1P1,-0.01923965640825909,Lasso,BeatAML
1560,Entrectinib,ENSG00000214035,AC073310.4,0.02217812289203048,Lasso,BeatAML
1561,Entrectinib,ENSG00000215305,VPS16,-0.01489705463132932,Lasso,BeatAML
1562,Entrectinib,ENSG00000225558,UBE2D3P2,-0.03740069386439548,Lasso,BeatAML
1563,Entrectinib,ENSG00000229931,RP1-151F17.1,0.06858346926953264,Lasso,BeatAML
1564,Entrectinib,ENSG00000230581,RP11-390F4.8,0.013187393726533643,Lasso,BeatAML
1565,Entrectinib,ENSG00000239470,RP11-16F15.2,0.10696681348114252,Lasso,BeatAML
1566,Entrectinib,ENSG00000249072,RP11-777B9.5,-0.04444631852558257,Lasso,BeatAML
1567,Entrectinib,ENSG00000253669,KB-1732A1.1,0.016105998438750203,Lasso,BeatAML
1568,Entrectinib,ENSG00000263368,RP11-720N19.1,-0.04570916657739527,Lasso,BeatAML
1569,Entrectinib,ENSG00000271011,RP11-171I2.5,-0.006986986304521125,Lasso,BeatAML
1570,Entrectinib,ENSG00000272700,RP11-245C23.3,-0.017240670285439103,Lasso,BeatAML
1571,Entrectinib,ENSG00000273149,RP11-290D2.6,0.022765149145656506,Lasso,BeatAML
1572,Entrectinib,Entrectinib_RSS,Entrectinib_RSS,7.199542663730176,Lasso,BeatAML
1573,Entrectinib,Entrectinib_intercept,Entrectinib_intercept,0.06866466710979481,Lasso,BeatAML
1574,JNJ-38877605,ENSG00000001631,KRIT1,-0.04242994334421204,Lasso,BeatAML
1575,JNJ-38877605,ENSG00000065154,OAT,0.022594767922345476,Lasso,BeatAML
1576,JNJ-38877605,ENSG00000072864,NDE1,-0.004320588394057655,Lasso,BeatAML
1577,JNJ-38877605,ENSG00000076554,TPD52,0.005750707959520744,Lasso,BeatAML
1578,JNJ-38877605,ENSG00000087086,FTL,0.0011104432890812592,Lasso,BeatAML
1579,JNJ-38877605,ENSG00000099251,HSD17B7P2,-0.020512905294959125,Lasso,BeatAML
1580,JNJ-38877605,ENSG00000101104,PABPC1L,-0.006641136780069482,Lasso,BeatAML
1581,JNJ-38877605,ENSG00000102445,KIAA0226L,-0.006667134558963161,Lasso,BeatAML
1582,JNJ-38877605,ENSG00000103994,ZNF106,0.0010558025614564868,Lasso,BeatAML
1583,JNJ-38877605,ENSG00000104946,TBC1D17,-0.00933425696806002,Lasso,BeatAML
1584,JNJ-38877605,ENSG00000105829,BET1,-0.014988762796322283,Lasso,BeatAML
1585,JNJ-38877605,ENSG00000106772,PRUNE2,0.07249867543186811,Lasso,BeatAML
1586,JNJ-38877605,ENSG00000108846,ABCC3,0.08498227440346302,Lasso,BeatAML
1587,JNJ-38877605,ENSG00000112182,BACH2,-0.00030861889371589635,Lasso,BeatAML
1588,JNJ-38877605,ENSG00000112972,HMGCS1,-0.004839163966766595,Lasso,BeatAML
1589,JNJ-38877605,ENSG00000115808,STRN,0.03421184799074679,Lasso,BeatAML
1590,JNJ-38877605,ENSG00000120690,ELF1,-0.0013809090807619573,Lasso,BeatAML
1591,JNJ-38877605,ENSG00000123080,CDKN2C,0.00019762061464257083,Lasso,BeatAML
1592,JNJ-38877605,ENSG00000125821,DTD1,0.0047263666538716765,Lasso,BeatAML
1593,JNJ-38877605,ENSG00000126467,TSKS,-0.028749711069630587,Lasso,BeatAML
1594,JNJ-38877605,ENSG00000129083,COPB1,-0.024415729777113336,Lasso,BeatAML
1595,JNJ-38877605,ENSG00000134460,IL2RA,-0.030653991585774577,Lasso,BeatAML
1596,JNJ-38877605,ENSG00000137145,DENND4C,-0.015047659894678234,Lasso,BeatAML
1597,JNJ-38877605,ENSG00000140280,LYSMD2,-0.016133635632517167,Lasso,BeatAML
1598,JNJ-38877605,ENSG00000143797,MBOAT2,0.012240892783718225,Lasso,BeatAML
1599,JNJ-38877605,ENSG00000144320,KIAA1715,0.05903754014874487,Lasso,BeatAML
1600,JNJ-38877605,ENSG00000145431,PDGFC,-0.03008758016314886,Lasso,BeatAML
1601,JNJ-38877605,ENSG00000149679,CABLES2,0.010532233494567493,Lasso,BeatAML
1602,JNJ-38877605,ENSG00000152520,PAN3,-0.004062080104758322,Lasso,BeatAML
1603,JNJ-38877605,ENSG00000164125,FAM198B,0.004049805212317868,Lasso,BeatAML
1604,JNJ-38877605,ENSG00000164828,SUN1,-0.0184928014614263,Lasso,BeatAML
1605,JNJ-38877605,ENSG00000167483,FAM129C,-0.051563071768912706,Lasso,BeatAML
1606,JNJ-38877605,ENSG00000167600,CYP2S1,0.006981786082242152,Lasso,BeatAML
1607,JNJ-38877605,ENSG00000181218,HIST3H2A,0.020672039164341835,Lasso,BeatAML
1608,JNJ-38877605,ENSG00000184986,TMEM121,0.02728296725946173,Lasso,BeatAML
1609,JNJ-38877605,ENSG00000197697,HIST1H2BE,-0.016514781546175646,Lasso,BeatAML
1610,JNJ-38877605,ENSG00000198695,MT-ND6,-0.014120369662796948,Lasso,BeatAML
1611,JNJ-38877605,ENSG00000198752,CDC42BPB,0.013334852539325056,Lasso,BeatAML
1612,JNJ-38877605,ENSG00000205181,LINC00654,0.021828434809288685,Lasso,BeatAML
1613,JNJ-38877605,ENSG00000213070,HMGB3P6,0.005946683999192217,Lasso,BeatAML
1614,JNJ-38877605,ENSG00000213366,GSTM2,0.009614084567926028,Lasso,BeatAML
1615,JNJ-38877605,ENSG00000213953,AC018867.1,0.004380509408798091,Lasso,BeatAML
1616,JNJ-38877605,ENSG00000218803,GSTM2P1,0.0019322445511917375,Lasso,BeatAML
1617,JNJ-38877605,ENSG00000224040,HMGN1P4,-0.0306014475590354,Lasso,BeatAML
1618,JNJ-38877605,ENSG00000227879,PSPC1P1,0.0010864737205366947,Lasso,BeatAML
1619,JNJ-38877605,ENSG00000233588,CYP51A1P2,-0.016140848490003815,Lasso,BeatAML
1620,JNJ-38877605,ENSG00000233922,AL133493.2,0.0328589175652411,Lasso,BeatAML
1621,JNJ-38877605,ENSG00000234354,RPS26P47,0.01411473181557674,Lasso,BeatAML
1622,JNJ-38877605,ENSG00000236682,AC068282.3,-0.04604447579500642,Lasso,BeatAML
1623,JNJ-38877605,ENSG00000237897,RP11-90H3.2,0.0003177005317740335,Lasso,BeatAML
1624,JNJ-38877605,ENSG00000244734,HBB,-0.01973153858829523,Lasso,BeatAML
1625,JNJ-38877605,ENSG00000248905,FMN1,0.0069956994290864575,Lasso,BeatAML
1626,JNJ-38877605,ENSG00000256712,RP11-785H5.2,0.02833750670802076,Lasso,BeatAML
1627,JNJ-38877605,ENSG00000256804,RP13-977J11.5,0.020565786464604583,Lasso,BeatAML
1628,JNJ-38877605,ENSG00000260796,RP11-1348G14.5,-0.04023619573836018,Lasso,BeatAML
1629,JNJ-38877605,ENSG00000261202,RP3-496C20.1,-0.014190660018277826,Lasso,BeatAML
1630,JNJ-38877605,ENSG00000263786,RP11-649A18.4,0.0016365434849955022,Lasso,BeatAML
1631,JNJ-38877605,ENSG00000266408,AL122127.4,-0.005350702926253126,Lasso,BeatAML
1632,JNJ-38877605,ENSG00000267731,RP11-147L13.8,-0.02136832508499066,Lasso,BeatAML
1633,JNJ-38877605,ENSG00000270005,RP11-380L11.3,0.029531061420265316,Lasso,BeatAML
1634,JNJ-38877605,JNJ-38877605_RSS,JNJ-38877605_RSS,192.44268857865936,Lasso,BeatAML
1635,JNJ-38877605,JNJ-38877605_intercept,JNJ-38877605_intercept,-0.0044939118063867505,Lasso,BeatAML
1636,Axitinib (AG-013736),ENSG00000021762,OSBPL5,-0.0557101523488139,Lasso,BeatAML
1637,Axitinib (AG-013736),ENSG00000062194,GPBP1,0.0030715530401432315,Lasso,BeatAML
1638,Axitinib (AG-013736),ENSG00000100079,LGALS2,-0.010744883836240327,Lasso,BeatAML
1639,Axitinib (AG-013736),ENSG00000100321,SYNGR1,-0.006467148468004464,Lasso,BeatAML
1640,Axitinib (AG-013736),ENSG00000101439,CST3,-0.0016592215759637949,Lasso,BeatAML
1641,Axitinib (AG-013736),ENSG00000103274,NUBP1,-0.0010369558305781301,Lasso,BeatAML
1642,Axitinib (AG-013736),ENSG00000106066,CPVL,-0.010021223087020536,Lasso,BeatAML
1643,Axitinib (AG-013736),ENSG00000106624,AEBP1,-0.01032619725782799,Lasso,BeatAML
1644,Axitinib (AG-013736),ENSG00000108578,BLMH,-0.0028482967955755483,Lasso,BeatAML
1645,Axitinib (AG-013736),ENSG00000118873,RAB3GAP2,0.028371153191563366,Lasso,BeatAML
1646,Axitinib (AG-013736),ENSG00000119686,FLVCR2,-0.029774648931786073,Lasso,BeatAML
